subject,component,Local.Date.D1,wof_order,wofoutcome1,Local.Date.D2,Local.Date.D1.Day,Local.Date.D2.Day,day_diff,loseday_block1_1,loseday_block1_2,loseday_block1_3,loseday_block1_41,winday_block1_1,winday_block1_2,winday_block1_3,winday_block1_41,winday_block2_1,winday_block2_2,winday_block2_3,winday_block2_41,loseday_block2_1,loseday_block2_2,loseday_block2_3,loseday_block2_41,winday_X1,winday_X2,winday_X3,loseday_X1,loseday_X2,loseday_X3
125,moodrate,2021-01-25T17:26:50Z,Winsec,0,2021-01-26T14:18:40Z,2021-01-25,2021-01-26,1,1.0448049212452646,-1.4974503767402458,0.027902802051060393,-0.4805482575460417,1.0448049212452646,0.5363538616481625,1.0448049212452646,-0.9889993171431438,-0.9889993171431438,-0.9889993171431438,-0.9889993171431438,0.5363538616481625,-0.4805482575460417,0.027902802051060393,-0.9889993171431438,1.0448049212452646,0,0,0,0,0.5084510595971021,-0.5084510595971021
122,moodrate,2021-01-25T17:24:58Z,Winsec,0,2021-01-26T14:01:29Z,2021-01-25,2021-01-26,1,1.6959277253181368,0.5987594927651806,1.1473436090416589,-1.0469928560642539,1.1473436090416589,-0.4984087397877757,0.5987594927651806,0.05017537648870244,1.1473436090416589,0.5987594927651806,1.1473436090416589,1.1473436090416589,-1.0469928560642539,-2.1441610886172104,-0.4984087397877757,-1.0469928560642539,1.0971682325529564,0.5485841162764782,1.0971682325529564,0,-1.0971682325529566,0.5485841162764782
18,moodrate,2021-01-25T17:29:39Z,Winsec,0,2021-01-26T15:04:59Z,2021-01-25,2021-01-26,1,0.6100252614488316,-0.09950766676115723,0.6100252614488316,-0.8090405949711461,0.6100252614488316,-0.8090405949711461,-0.8090405949711461,-0.8090405949711461,1.3195581896588207,0.6100252614488316,-0.09950766676115723,0.6100252614488316,-1.518573523181135,-1.518573523181135,-1.518573523181135,-0.8090405949711461,2.1285987846299665,1.4190658564199778,0.7095329282099889,-0.7095329282099889,-0.7095329282099889,-0.7095329282099889
309,moodrate,2021-01-25T12:37:01Z,Winfirst,1,2021-01-26T12:55:41Z,2021-01-25,2021-01-26,1,NA,NA,NA,NA,1.6723621723162196,-0.5943105240462585,-0.5943105240462585,-0.5943105240462585,1.6723621723162196,-0.5943105240462585,-0.5943105240462585,-0.5943105240462585,NA,NA,NA,NA,2.266672696362478,0,0,NA,NA,NA
87,moodrate,2021-01-25T19:45:17Z,Winsec,0,2021-01-26T15:56:04Z,2021-01-25,2021-01-26,1,-0.10371988011578182,-0.10371988011578182,-0.10371988011578182,-0.10371988011578182,-0.10371988011578182,-0.10371988011578182,-0.10371988011578182,-0.10371988011578182,1.3137851481332352,1.3137851481332352,-0.10371988011578182,-0.10371988011578182,-2.9387299366138158,-2.9387299366138158,-2.9387299366138158,-1.5212249083647988,1.4175050282490171,1.4175050282490171,0,-2.835010056498034,-2.835010056498034,-2.835010056498034
204,moodrate,2021-01-25T18:49:24Z,Winfirst,1,2021-01-26T15:05:43Z,2021-01-25,2021-01-26,1,-2.4832044376816524,0.2871733023169254,0.2871733023169254,0.2871733023169254,-2.4832044376816524,-2.4832044376816524,-2.4832044376816524,0.2871733023169254,-2.4832044376816524,0.2871733023169254,0.2871733023169254,0.2871733023169254,0.2871733023169254,0.2871733023169254,0.2871733023169254,0.2871733023169254,-2.770377739998578,0,0,0,0,0
224,moodrate,2021-01-25T17:52:40Z,Winsec,0,2021-01-26T13:42:36Z,2021-01-25,2021-01-26,1,0.6935108191759226,0.6935108191759226,-1.05627032459102,-1.05627032459102,0.6935108191759226,0.6935108191759226,0.6935108191759226,0.6935108191759226,0.6935108191759226,0.6935108191759226,0.6935108191759226,0.6935108191759226,-4.555832612124905,-2.8060514683579627,-2.8060514683579627,0.6935108191759226,0,0,0,-3.4995622875338848,-1.7497811437669426,-1.7497811437669426
80,moodrate,2021-01-25T19:08:49Z,Winsec,0,2021-01-26T14:25:21Z,2021-01-25,2021-01-26,1,0.9330955012010265,0.44104514043907045,0.9330955012010265,0.44104514043907045,0.44104514043907045,0.44104514043907045,-0.051005220322885625,-1.5271563026087538,-1.5271563026087538,-0.051005220322885625,2.409246583486895,2.409246583486895,0.44104514043907045,0.44104514043907045,0.44104514043907045,-0.051005220322885625,0,1.476151082285868,3.9364028860956486,0,0,0
90,moodrate,2021-01-25T19:33:31Z,Winfirst,1,2021-01-26T15:02:22Z,2021-01-25,2021-01-26,1,0.8427734502645259,0.19690968464124428,0.8427734502645259,0.19690968464124428,0.8427734502645259,0.8427734502645259,0.8427734502645259,0.19690968464124428,0.8427734502645259,-0.4489540809820373,-0.4489540809820373,0.8427734502645259,-2.386545377851882,-3.0324091434751637,-3.0324091434751637,-0.4489540809820373,0.6458637656232816,-0.6458637656232816,-0.6458637656232816,-2.5834550624931265,-3.229318828116408,-3.229318828116408
254,moodrate,2021-01-25T19:49:20Z,Winfirst,1,2021-01-26T17:29:19Z,2021-01-25,2021-01-26,1,-0.146391853841509,-0.146391853841509,-0.146391853841509,-0.146391853841509,-0.146391853841509,-0.146391853841509,-1.7469427891753353,-1.7469427891753353,-0.146391853841509,-0.146391853841509,-0.146391853841509,-0.146391853841509,-0.146391853841509,-0.146391853841509,-1.7469427891753353,-0.146391853841509,1.6005509353338263,1.6005509353338263,1.6005509353338263,0,0,-1.6005509353338263
68,moodrate,2021-01-25T19:12:19Z,Winsec,0,2021-01-26T18:13:21Z,2021-01-25,2021-01-26,1,0.5040835487212961,0.5040835487212961,0.9346549132540699,-1.6487732739425727,0.9346549132540699,-0.3570591803442513,0.5040835487212961,-0.3570591803442513,1.3652262777868436,0.07351218418852241,-0.3570591803442513,-0.7876305448770251,-0.7876305448770251,-0.7876305448770251,-0.7876305448770251,-0.3570591803442513,1.722285458131095,0.4305713645327737,0,0.8611427290655476,0.8611427290655476,0.8611427290655476
148,moodrate,2021-01-25T20:58:32Z,Winfirst,1,2021-01-26T14:44:04Z,2021-01-25,2021-01-26,1,-0.09713315404122323,-0.09713315404122323,-0.09713315404122323,-0.09713315404122323,-1.0927479829637605,-1.0927479829637605,-0.09713315404122323,0.898481674881314,1.8940965038038513,0.898481674881314,0.898481674881314,-0.09713315404122323,-1.0927479829637605,-1.0927479829637605,-1.0927479829637605,-2.088362811886298,0.9956148289225373,0,0,-0.9956148289225373,-0.9956148289225373,-0.9956148289225373
200,moodrate,2021-01-25T21:31:50Z,Winsec,0,2021-01-26T15:24:54Z,2021-01-25,2021-01-26,1,0.52767835119741,0.52767835119741,0.52767835119741,0.52767835119741,-0.2810996824135737,-0.2810996824135737,-1.0898777160245574,-0.2810996824135737,1.3364563848083937,1.3364563848083937,1.3364563848083937,0.52767835119741,-2.707433783246525,-2.707433783246525,-2.707433783246525,1.3364563848083937,1.6175560672219673,1.6175560672219673,1.6175560672219673,-3.235112134443935,-3.235112134443935,-3.235112134443935
54,moodrate,2021-01-25T22:12:08Z,Winfirst,1,2021-01-26T19:55:37Z,2021-01-25,2021-01-26,1,-0.037423523502661864,-0.037423523502661864,-0.037423523502661864,-0.037423523502661864,4.054215046121649,2.0083957613094934,-0.037423523502661864,-2.083242808314817,-0.037423523502661864,-2.083242808314817,-2.083242808314817,-0.037423523502661864,-0.037423523502661864,-0.037423523502661864,-0.037423523502661864,-0.037423523502661864,2.0458192848121555,0,0,0,0,0
307,moodrate,2021-01-25T23:42:14Z,Winsec,0,2021-01-26T13:08:04Z,2021-01-25,2021-01-26,1,0.5319658488933102,-0.0032635941649895167,-0.5384930372232893,0.5319658488933102,-0.0032635941649895167,-0.5384930372232893,-0.5384930372232893,-0.0032635941649895167,1.60242473500991,1.60242473500991,1.60242473500991,-1.6089519233398888,-0.5384930372232893,-0.0032635941649895167,-0.0032635941649895167,-1.073722480281589,1.6056883291748993,1.6056883291748993,1.6056883291748993,-1.0704588861165996,-0.5352294430582998,-0.5352294430582998
177,moodrate,2021-01-26T11:30:05Z,Winsec,0,2021-01-26T15:43:36Z,2021-01-26,2021-01-26,0,0.029436770993226963,0.029436770993226963,0.029436770993226963,4.857067213882621,NA,NA,NA,NA,0.029436770993226963,0.029436770993226963,0.029436770993226963,0.029436770993226963,-4.798193671896167,-4.798193671896167,-4.798193671896167,0.029436770993226963,NA,NA,NA,-9.655260885778787,-9.655260885778787,-9.655260885778787
19,moodrate,2021-01-26T14:32:26Z,Winsec,0,2021-01-27T10:19:38Z,2021-01-26,2021-01-27,1,1.2136077938050216,1.2136077938050216,1.2136077938050216,-0.4177994044246791,-0.4177994044246791,-0.4177994044246791,-0.4177994044246791,-2.0492066026543796,2.8450149920347223,1.2136077938050216,1.2136077938050216,-0.4177994044246791,NA,NA,NA,NA,4.8942215946891015,3.262814396459401,3.262814396459401,NA,NA,NA
14,moodrate,2021-01-27T11:14:59Z,Winfirst,1,2021-01-29T17:58:07Z,2021-01-27,2021-01-29,2,1.5127380972436881,0.5243355157776926,0.5243355157776926,-0.464067065688303,0.5243355157776926,-0.464067065688303,-1.4524696471542986,-1.4524696471542986,0.5243355157776926,-0.464067065688303,0.5243355157776926,-0.464067065688303,-0.464067065688303,-0.464067065688303,-0.464067065688303,-0.464067065688303,1.9768051629319912,0.9884025814659956,1.9768051629319912,0,0,0
239,moodrate,2021-01-30T12:00:09Z,Winsec,0,2021-01-31T15:28:39Z,2021-01-30,2021-01-31,1,0.6748400148617263,-1.3874040057095123,-0.6999893321857661,-1.3874040057095123,-0.012574658662019912,-0.6999893321857661,-1.3874040057095123,-0.6999893321857661,1.3622546883854725,1.3622546883854725,0.6748400148617263,-0.012574658662019912,-2.7622333527570047,-2.7622333527570047,-2.0748186792332586,-1.3874040057095123,2.0622440205712387,2.0622440205712387,1.3748293470474924,-1.3748293470474924,-1.3748293470474924,-0.6874146735237463
264,moodrate,2021-01-30T12:02:48Z,Winfirst,1,2021-01-31T18:26:02Z,2021-01-30,2021-01-31,1,-0.349310360664757,-0.9719940470671504,-0.349310360664757,0.27337332573763634,0.27337332573763634,-0.9719940470671504,0.27337332573763634,0.27337332573763634,2.1414243849448162,-2.217361419871937,0.27337332573763634,-2.217361419871937,-2.217361419871937,0.27337332573763634,0.27337332573763634,0.27337332573763634,1.86805105920718,-2.4907347456095734,0,-2.4907347456095734,0,0
116,moodrate,2021-01-30T12:06:19Z,Winsec,0,2021-01-31T16:50:01Z,2021-01-30,2021-01-31,1,0.9563628521913939,-0.28842689193073745,0.9563628521913939,-0.28842689193073745,-0.28842689193073745,-0.28842689193073745,0.9563628521913939,-0.28842689193073745,2.2011525963135252,0.9563628521913939,-0.28842689193073745,-0.28842689193073745,-1.533216636052869,-1.533216636052869,-0.28842689193073745,-0.28842689193073745,2.489579488244263,1.2447897441221314,0,-1.2447897441221314,-1.2447897441221314,0
127,moodrate,2021-01-30T13:09:06Z,Winfirst,1,2021-01-31T15:22:46Z,2021-01-30,2021-01-31,1,-0.1856601268757495,-0.1856601268757495,-0.1856601268757495,0.9633308469968133,1.5378263339330946,0.9633308469968133,0.9633308469968133,0.3888353600605319,0.9633308469968133,0.9633308469968133,0.3888353600605319,-0.1856601268757495,-1.9091465876845937,-1.9091465876845937,-1.9091465876845937,1.5378263339330946,0.5744954869362814,0.5744954869362814,0,-2.872477434681407,-2.872477434681407,-2.872477434681407
102,moodrate,2021-01-30T13:09:25Z,Winsec,0,2021-01-31T15:46:33Z,2021-01-30,2021-01-31,1,1.3901399006507777,0.05690631172254651,0.7235231061866622,1.3901399006507777,-0.6097104827415691,-0.6097104827415691,0.05690631172254651,0.7235231061866622,1.3901399006507777,-0.6097104827415691,0.05690631172254651,-1.2763272772056848,-1.9429440716698003,-1.9429440716698003,-0.6097104827415691,-0.6097104827415691,0.6666167944641156,-1.3332335889282314,-0.6666167944641157,-3.333083972320578,-3.333083972320578,-1.9998503833923469
47,moodrate,2021-01-30T13:58:32Z,Winfirst,1,2021-01-31T17:34:06Z,2021-01-30,2021-01-31,1,1.436162077709992,1.436162077709992,1.436162077709992,1.436162077709992,-2.1460520780989616,-2.1460520780989616,-2.1460520780989616,-1.2504985391467232,0.5406085387577535,0.5406085387577535,0.5406085387577535,-0.35494500019448483,-1.2504985391467232,-2.1460520780989616,-2.1460520780989616,0.5406085387577535,1.7911070779044767,1.7911070779044767,1.7911070779044767,-2.686660616856715,-3.5822141558089537,-3.5822141558089537
41,moodrate,2021-01-30T12:11:52Z,Winsec,0,2021-01-31T14:03:58Z,2021-01-30,2021-01-31,1,0.35849032281143034,-1.1490074449084278,-1.1490074449084278,-1.1490074449084278,0.35849032281143034,0.35849032281143034,0.35849032281143034,-1.1490074449084278,1.8659880905312884,1.8659880905312884,0.35849032281143034,-1.1490074449084278,0.35849032281143034,-1.1490074449084278,-1.1490074449084278,-1.1490074449084278,3.0149955354397164,3.0149955354397164,1.5074977677198582,1.5074977677198582,0,0
251,moodrate,2021-01-30T13:16:50Z,Winsec,0,2021-02-01T00:46:45Z,2021-01-30,2021-02-01,2,0.0612134290705826,0.0612134290705826,0.0612134290705826,-0.4965089246836162,1.17665813657898,0.0612134290705826,0.0612134290705826,1.17665813657898,1.17665813657898,1.17665813657898,1.17665813657898,0.0612134290705826,-3.28512069345461,-1.054231278437815,-1.6119536321920138,-0.4965089246836162,0,0,0,-2.788611768770994,-0.5577223537541988,-1.1154447075083977
52,moodrate,2021-01-30T12:23:08Z,Winfirst,1,2021-01-31T15:47:19Z,2021-01-30,2021-01-31,1,1.3154612982773846,0.061184246431506314,0.061184246431506314,-1.1930928054143721,0.061184246431506314,0.061184246431506314,0.061184246431506314,-1.1930928054143721,3.8240154019691412,1.3154612982773846,1.3154612982773846,-1.1930928054143721,-1.1930928054143721,-1.1930928054143721,-1.1930928054143721,-1.1930928054143721,5.017108207383513,2.5085541036917567,2.5085541036917567,0,0,0
291,moodrate,2021-01-30T13:27:22Z,Winsec,0,2021-01-31T16:50:33Z,2021-01-30,2021-01-31,1,1.201326139565135,-0.6399587846281563,-0.6399587846281563,-1.25372042602592,0.5875644981673712,-0.026197143230392517,-0.6399587846281563,-1.25372042602592,1.201326139565135,-0.026197143230392517,-0.026197143230392517,1.201326139565135,-1.8674820674236838,-1.25372042602592,-1.25372042602592,-2.4812437088214474,2.455046565591055,1.2275232827955276,1.2275232827955276,-0.6137616413977638,0,0
283,moodrate,2021-01-30T13:52:02Z,Winfirst,1,2021-01-31T20:22:54Z,2021-01-30,2021-01-31,1,-0.12753693089732146,-0.12753693089732146,-0.12753693089732146,-0.12753693089732146,-0.12753693089732146,-1.1235396293335471,-0.12753693089732146,-0.12753693089732146,-0.12753693089732146,-1.1235396293335471,1.8644684659751298,0.8684657675389041,-4.111547724642224,-0.12753693089732146,-0.12753693089732146,-0.12753693089732146,0,-0.9960026984362257,1.9920053968724514,-3.9840107937449027,0,0
304,moodrate,2021-01-30T12:39:36Z,Winsec,0,2021-01-31T15:34:09Z,2021-01-30,2021-01-31,1,0.5479709521768944,-0.1380384841361642,0.5479709521768944,-0.1380384841361642,-0.1380384841361642,-0.1380384841361642,-0.1380384841361642,-0.8240479204492228,0.5479709521768944,-0.1380384841361642,-0.1380384841361642,1.233980388489953,-0.8240479204492228,-0.8240479204492228,-0.8240479204492228,-0.8240479204492228,1.3720188726261173,0.6860094363130587,0.6860094363130587,-0.6860094363130587,-0.6860094363130587,-0.6860094363130587
124,moodrate,2021-01-30T13:42:21Z,Winfirst,1,2021-01-31T23:31:20Z,2021-01-30,2021-01-31,1,-1.4439552252504526,-1.4439552252504526,-1.4439552252504526,0.2845751173851265,-1.4439552252504526,-1.4439552252504526,-1.4439552252504526,0.2845751173851265,0.2845751173851265,0.2845751173851265,0.2845751173851265,0.2845751173851265,-1.4439552252504526,-1.4439552252504526,-1.4439552252504526,0.2845751173851265,0,0,0,-1.7285303426355791,-1.7285303426355791,-1.7285303426355791
276,moodrate,2021-01-30T14:41:28Z,Winsec,0,2021-01-31T17:09:10Z,2021-01-30,2021-01-31,1,-0.27997799439142806,-1.1224805830188442,-0.7012292887051361,0.5625245942359881,0.5625245942359881,0.5625245942359881,0.5625245942359881,-0.27997799439142806,1.4050271828634042,0.9837758885496961,0.9837758885496961,1.4050271828634042,-1.9649831716462602,-1.9649831716462602,-1.9649831716462602,0.14127329992228,1.6850051772548322,1.2637538829411241,1.2637538829411241,-2.5275077658822482,-2.5275077658822482,-2.5275077658822482
193,moodrate,2021-01-30T12:46:30Z,Winsec,0,2021-01-31T15:35:27Z,2021-01-30,2021-01-31,1,-0.006801808710389742,1.1086948197935675,-0.006801808710389742,-0.006801808710389742,-0.006801808710389742,-0.006801808710389742,-0.006801808710389742,-1.1222984372143472,1.1086948197935675,-1.1222984372143472,-0.006801808710389742,-1.1222984372143472,-1.1222984372143472,-1.1222984372143472,-1.1222984372143472,-1.1222984372143472,2.2309932570079147,0,1.1154966285039574,-1.1154966285039574,-1.1154966285039574,-1.1154966285039574
249,moodrate,2021-01-30T13:45:51Z,Winfirst,1,2021-01-31T15:20:54Z,2021-01-30,2021-01-31,1,-0.49391167732112223,-0.9939210296709,-0.9939210296709,-0.9939210296709,1.0061163797282113,1.0061163797282113,1.0061163797282113,1.0061163797282113,1.0061163797282113,1.0061163797282113,1.0061163797282113,1.0061163797282113,NA,NA,NA,NA,0,0,0,NA,NA,NA
89,moodrate,2021-01-30T13:57:43Z,Winfirst,1,2021-01-31T20:27:06Z,2021-01-30,2021-01-31,1,0.4227995168862032,-2.0986230565442447,1.0531551602438152,-0.8379117698290207,0.4227995168862032,-2.0986230565442447,1.0531551602438152,-1.4682674131866327,1.6835108036014272,-0.8379117698290207,1.0531551602438152,-0.20755612647140873,-1.4682674131866327,-0.8379117698290207,-0.8379117698290207,-0.20755612647140873,3.1517782167880597,0.630355643357612,2.521422573430448,-0.630355643357612,0,0
211,moodrate,2021-01-30T13:01:04Z,Winsec,0,2021-02-01T17:55:48Z,2021-01-30,2021-02-01,2,2.156977855861276,1.0817670097784515,1.0817670097784515,-2.1438655284700228,1.0817670097784515,-1.0686546823871979,0.006556163695626747,1.0817670097784515,2.156977855861276,0.006556163695626747,0.006556163695626747,0.006556163695626747,-1.0686546823871979,-1.0686546823871979,-1.0686546823871979,-1.0686546823871979,1.0752108460828245,-1.0752108460828247,-1.0752108460828247,1.075210846082825,1.075210846082825,1.075210846082825
173,moodrate,2021-01-30T14:15:18Z,Winsec,0,2021-01-31T15:29:15Z,2021-01-30,2021-01-31,1,0.41385383009409216,-2.6026807537028462,-1.8485471077536115,-1.094413461804377,0.41385383009409216,-0.3402798158551424,-1.094413461804377,-0.3402798158551424,1.9221211219925614,0.41385383009409216,0.41385383009409216,1.1679874760433266,-1.8485471077536115,-1.8485471077536115,-1.8485471077536115,-0.3402798158551424,2.262400937847704,0.7541336459492345,0.7541336459492345,-0.7541336459492345,-0.7541336459492345,-0.7541336459492345
161,moodrate,2021-01-30T13:03:33Z,Winfirst,1,2021-01-31T16:31:53Z,2021-01-30,2021-01-31,1,0.8016251766935784,0.8016251766935784,0.8016251766935784,-0.11133683009633044,0.8016251766935784,-0.11133683009633044,1.7145871834834872,0.8016251766935784,2.627549190273396,0.8016251766935784,0.8016251766935784,-0.11133683009633044,-3.7631848572559656,-1.937260843676148,-1.0242988368862391,-1.0242988368862391,1.8259240135798174,0,0,-3.651848027159635,-1.8259240135798176,-0.9129620067899087
25,moodrate,2021-01-30T13:05:09Z,Winsec,0,2021-01-31T15:55:24Z,2021-01-30,2021-01-31,1,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,-0.9311397728567632,1.8622795457135264,0,0,0,0,0
75,moodrate,2021-01-30T13:24:05Z,Winsec,0,2021-01-31T20:45:06Z,2021-01-30,2021-01-31,1,0.5287107536031488,0.5287107536031488,-1.879860457255638,0.5287107536031488,0.5287107536031488,-1.879860457255638,0.5287107536031488,-1.879860457255638,0.5287107536031488,0.5287107536031488,0.5287107536031488,-1.879860457255638,0.5287107536031488,0.5287107536031488,0.5287107536031488,0.5287107536031488,2.4085712108587867,2.4085712108587867,2.4085712108587867,0,0,0
208,moodrate,2021-01-30T08:26:39Z,Winfirst,1,2021-01-31T09:07:36Z,2021-01-30,2021-01-31,1,0.05133523280708229,-1.4793880727131834,-0.7140264199530505,0.05133523280708229,0.8166968855672151,0.05133523280708229,0.05133523280708229,0.05133523280708229,0.05133523280708229,0.05133523280708229,0.05133523280708229,0.05133523280708229,-1.4793880727131834,-1.4793880727131834,-1.4793880727131834,0.05133523280708229,0,0,0,-1.5307233055202656,-1.5307233055202656,-1.5307233055202656
247,moodrate,2021-01-30T14:27:39Z,Winfirst,1,2021-01-31T15:31:20Z,2021-01-30,2021-01-31,1,0.1017180015546872,0.1017180015546872,0.1017180015546872,0.1017180015546872,1.2932717340524567,0.1017180015546872,0.1017180015546872,-1.0898357309430824,1.2932717340524567,1.2932717340524567,1.2932717340524567,0.1017180015546872,-1.0898357309430824,-1.0898357309430824,-1.0898357309430824,-1.0898357309430824,2.383107464995539,2.383107464995539,2.383107464995539,-1.1915537324977696,-1.1915537324977696,-1.1915537324977696
301,moodrate,2021-01-30T13:34:02Z,Winfirst,1,2021-01-31T14:11:41Z,2021-01-30,2021-01-31,1,0.24663385923567255,-0.5464632567378626,0.24663385923567255,-0.5464632567378626,1.0397309752092077,0.24663385923567255,0.24663385923567255,-1.3395603727113978,0.24663385923567255,-0.5464632567378626,-1.3395603727113978,-2.132657488684933,-1.3395603727113978,-0.5464632567378626,-0.5464632567378626,-0.5464632567378626,1.5861942319470703,0.7930971159735353,0,-0.7930971159735353,0,0
109,moodrate,2021-01-30T14:33:42Z,Winfirst,1,2021-01-31T16:34:02Z,2021-01-30,2021-01-31,1,0.9178964197794037,-0.5436085592868316,-0.5436085592868316,-0.5436085592868316,0.9178964197794037,-0.5436085592868316,-0.5436085592868316,-0.5436085592868316,0.9178964197794037,-0.5436085592868316,-0.5436085592868316,-0.5436085592868316,-3.4666185174193025,-2.005113538353067,-2.005113538353067,0.9178964197794037,1.4615049790662353,0,0,-2.9230099581324707,-1.4615049790662356,-1.4615049790662356
45,moodrate,2021-01-30T13:36:19Z,Winfirst,1,2021-01-31T16:23:00Z,2021-01-30,2021-01-31,1,0.3503582878881108,0.3503582878881108,0.3503582878881108,-0.5072351332111461,-0.5072351332111461,0.3503582878881108,-0.5072351332111461,-0.5072351332111461,1.2079517089873677,-1.3648285543104028,-0.5072351332111461,2.0655451300866243,-0.5072351332111461,-1.3648285543104028,-1.3648285543104028,-0.5072351332111461,1.7151868421985137,-0.8575934210992567,0,0,-0.8575934210992567,-0.8575934210992567
245,moodrate,2021-01-30T14:50:59Z,Winsec,0,2021-01-31T15:01:09Z,2021-01-30,2021-01-31,1,-0.9848619104536221,1.009179488489513,1.009179488489513,1.009179488489513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,moodrate,2021-01-30T15:00:02Z,Winsec,0,2021-01-31T16:40:37Z,2021-01-30,2021-01-31,1,1.563562502096385,1.563562502096385,1.563562502096385,-0.35005130643948856,-0.35005130643948856,-0.35005130643948856,-0.35005130643948856,-2.263665114975362,-0.35005130643948856,-0.35005130643948856,-0.35005130643948856,-0.35005130643948856,NA,NA,NA,NA,1.9136138085358736,1.9136138085358736,1.9136138085358736,NA,NA,NA
290,moodrate,2021-01-30T14:34:46Z,Winsec,0,2021-01-31T16:56:59Z,2021-01-30,2021-01-31,1,-0.40008901471708613,-1.4333897771360173,-1.4333897771360173,-0.40008901471708613,0.11656136649237941,-0.9167393959265517,-0.40008901471708613,-2.4666905395549485,1.1498621289113107,1.1498621289113107,0.633211747701845,0.633211747701845,-2.4666905395549485,-1.950040158345483,-0.9167393959265517,-2.983340920764414,3.6165526684662592,3.6165526684662592,3.0999022872567936,-2.0666015248378624,-1.5499511436283968,-0.5166503812094656
172,moodrate,2021-01-30T14:52:02Z,Winfirst,1,2021-01-31T15:49:59Z,2021-01-30,2021-01-31,1,2.498542604358021,0.9551867206867767,0.9551867206867767,0.1835087788511544,1.726864662522399,0.9551867206867767,1.726864662522399,-0.5881691629844679,1.726864662522399,0.9551867206867767,0.1835087788511544,0.1835087788511544,-2.9032029884913344,-1.35984710482009,-1.35984710482009,-0.5881691629844679,2.315033825506867,1.5433558836712447,0.7716779418356223,-3.086711767342489,-1.5433558836712444,-1.5433558836712444
147,moodrate,2021-01-30T15:19:31Z,Winfirst,1,2021-01-31T18:42:29Z,2021-01-30,2021-01-31,1,0,-1.071395036363181,1.071395036363181,0,0,-2.142790072726362,1.071395036363181,0,0,-2.142790072726362,-1.071395036363181,0,0,-2.142790072726362,0,-1.071395036363181,0,-2.142790072726362,-1.071395036363181,0,-2.142790072726362,0
218,moodrate,2021-01-30T15:18:52Z,Winsec,0,2021-01-31T15:39:53Z,2021-01-30,2021-01-31,1,0.414607914322685,-3.4931908183738876,-1.1485115787559441,0.414607914322685,0.414607914322685,0.414607914322685,-0.3669518322166295,0.414607914322685,1.1961676608619995,-1.1485115787559441,0.414607914322685,0.414607914322685,-2.711631071834573,-1.9300713252952586,-1.1485115787559441,0.414607914322685,0.7815597465393145,-1.5631194930786292,0,-3.126238986157258,-2.3446792396179434,-1.5631194930786292
131,moodrate,2021-01-30T15:28:56Z,Winsec,0,2021-02-01T14:40:52Z,2021-01-30,2021-02-01,2,-0.5091524590078762,-2.4510362561541945,-3.421978154727354,-0.5091524590078762,-0.5091524590078762,-1.4800943575810355,-1.4800943575810355,0.461789439565283,2.4036732367116014,0.461789439565283,1.4327313381384423,2.4036732367116014,-1.4800943575810355,-1.4800943575810355,-0.5091524590078762,-0.5091524590078762,1.9418837971463183,0,0.9709418985731593,-0.9709418985731593,-0.9709418985731593,0
207,moodrate,2021-01-30T15:42:16Z,Winsec,0,2021-02-02T23:49:42Z,2021-01-30,2021-02-02,3,0.7620370069026438,0.7620370069026438,0.22412853144195416,-0.851688419479425,0.7620370069026438,1.2999454823633334,-0.31377994401873543,1.837853957824023,-0.31377994401873543,1.2999454823633334,0.22412853144195416,-1.3895968949401145,-0.851688419479425,-0.851688419479425,-0.31377994401873543,-0.851688419479425,-2.151633901842758,-0.5379084754606895,-1.6137254263820688,0,0,0.5379084754606895
192,moodrate,2021-01-30T09:50:46Z,Winsec,0,2021-01-31T22:04:03Z,2021-01-30,2021-01-31,1,1.1783520385225557,1.1783520385225557,0.253712161404378,-0.6709277157137996,2.1029919156407333,-0.6709277157137996,0.253712161404378,-0.6709277157137996,2.1029919156407333,0.253712161404378,0.253712161404378,0.253712161404378,-4.36948722418651,-0.6709277157137996,-0.6709277157137996,-0.6709277157137996,2.773919631354533,0.9246398771181776,0.9246398771181776,-3.69855950847271,0,0
221,moodrate,2021-01-30T17:20:51Z,Winsec,0,2021-01-31T15:01:47Z,2021-01-30,2021-01-31,1,0.8884877024349623,0.23507073741552797,-1.725180157642775,-1.0717631926233406,0.23507073741552797,0.8884877024349623,-1.0717631926233406,0.23507073741552797,2.195321632473831,-1.0717631926233406,0.23507073741552797,0.23507073741552797,-3.032014087681644,-1.0717631926233406,-0.4183462276039064,-1.0717631926233406,1.9602508950583029,-1.3068339300388687,0,-1.9602508950583033,0,0.6534169650194342
