subject,regression_coef,value
297,X1,0.0349052679563713
297,X2,0.0133122969578916
297,X3,0.0422758300790231
298,X1,0.212731612082137
298,X2,0.2119890672367385
298,X3,0.09357154130279804
299,X1,1.7285374134107698
299,X2,0.552895594268473
299,X3,0.2600245106455472
300,X1,0.285243995520965
300,X2,0.436126235249466
300,X3,0.00487500552792914
301,X1,0.240720108529198
301,X2,0.166459167084693
301,X3,0.296240869530767
302,X1,0.322189625220017
302,X2,0.171220158036786
302,X3,0.0524943998815791
303,X1,1.36429262573543
303,X2,0.609730309530785
303,X3,0.477261903629941
304,X1,0.295279258139046
304,X2,0.416045497807201
304,X3,0.440862202023199
305,X1,0.285399121121589
305,X2,0.128375105099405
305,X3,0.102455551491208
306,X1,0.117778827557691
306,X2,0.126942261666786
306,X3,0.0886678466734527
307,X1,0.995684268411831
307,X2,0.821315333576037
307,X3,0.540695865277992
308,X1,0.443384919197492
308,X2,0.248623900181914
308,X3,0.0440225536715971
309,X1,NA
309,X2,NA
309,X3,NA
310,X1,0.240343307789922
310,X2,0.235340099511971
310,X3,0.193947234045246
311,X1,0.0257185955070281
311,X2,0.061681670096865
311,X3,0.0940560577909599
312,X1,0.334171624080021
312,X2,0.0276475639653077
312,X3,0.0372299891538356
313,X1,1.6080616409871
313,X2,0.213308358081476
313,X3,0.0663490360481692
314,X1,0.392229612411646
314,X2,0.267804112032491
314,X3,0.0979212358969403
315,X1,0.423404402733444
315,X2,0.113208262169852
315,X3,0.105055551364606
316,X1,-0.0288851614791634
316,X2,-0.0457274762773363
316,X3,-0.090591748831487
317,X1,0.579897071218155
317,X2,-0.00157822269235521
317,X3,0.0243168077281126
318,X1,0.29854124007199
318,X2,-0.166234357234512
318,X3,0.0278257069043153
319,X1,NA
319,X2,NA
319,X3,NA
320,X1,0.401084578631042
320,X2,0.370969975090221
320,X3,0.287108303082546
321,X1,0.877683678815831
321,X2,0.156771753499459
321,X3,-0.0881701274886421
322,X1,1.52509650914497
322,X2,0.901267507943494
322,X3,0.496765359427338
323,X1,0.0241551144683062
323,X2,0.0718202283802389
323,X3,0.0262258064001637
324,X1,0.185495336984404
324,X2,0.0615405575448062
324,X3,-0.136862903635561
325,X1,-4.12164263424803e-16
325,X2,-2.23272569201664e-16
325,X3,4.1922155372321e-17
326,X1,1.56353687930539
326,X2,0.660625147228813
326,X3,0.556879714025844
327,X1,-0.0942986048365404
327,X2,-0.0342912872056018
327,X3,0.0272263656186868
328,X1,0.440636945954094
328,X2,0.210538741887987
328,X3,0.0957230035665651
329,X1,0.00103336381450423
329,X2,-0.0699357524026535
329,X3,-0.120056083811533
330,X1,0.97686053957296
330,X2,0.509817406309635
330,X3,0.191889311947796
331,X1,0.874972252807307
331,X2,0.25939443493752
331,X3,0.284973370119845
332,X1,1.4798356430119
332,X2,0.761101493490303
332,X3,0.401042359424061
