subject,regression_coef,value
71,X2_sum,0.23301506649376497
71,X3_sum,0.06414227757491911
72,X1_sum,0.5597194750775261
72,X2_sum,0.13812884957059351
72,X3_sum,-0.013797457885808155
73,X1_sum,2.3072823647041547
73,X2_sum,0.394444820040854
73,X3_sum,0.23576027511762024
74,X1_sum,-0.022463180068857197
74,X2_sum,0.027773691877706695
74,X3_sum,0.0572393449151747
75,X1_sum,0.262450514688706
75,X2_sum,-0.022061166305246502
75,X3_sum,-0.04863747143926098
76,X1_sum,0.10752751766060986
76,X2_sum,0.02426194246018555
76,X3_sum,-0.0639010537679637
77,X1_sum,0.44208101130029553
77,X2_sum,0.1325990052740488
77,X3_sum,0.0984539622983492
78,X1_sum,0.0956697095680515
78,X2_sum,-0.050950565610999504
78,X3_sum,-0.008536602405074978
79,X1_sum,0.44485729169780686
79,X2_sum,0.11609748587920439
79,X3_sum,0.1649826088647986
80,X1_sum,0.277199437080591
80,X2_sum,0.063351917386874
80,X3_sum,0.10859549199623635
81,X1_sum,1.02983329230121
81,X2_sum,0.1678373981305732
81,X3_sum,0.06305054562952375
82,X1_sum,0.9742243774439601
82,X2_sum,0.3160148260641745
82,X3_sum,0.30478524807845997
83,X1_sum,0.10522924474755424
83,X2_sum,0.08271024587875811
83,X3_sum,0.139994357950202
84,X1_sum,0.373610217888646
84,X2_sum,0.31806601198906903
84,X3_sum,0.38185557616662746
85,X1_sum,0.09361804442348673
85,X2_sum,0.07670677109939125
85,X3_sum,-0.0076746954542470346
86,X1_sum,0.66361510914756
86,X2_sum,0.5094383559799045
86,X3_sum,0.319868083613404
87,X1_sum,0.21344571010130048
87,X2_sum,0.13872472531553298
87,X3_sum,0.15834727078245295
88,X1_sum,0.30863754065336
88,X2_sum,0.12572847191687
88,X3_sum,0.10479010113809
89,X1_sum,1.1915516442959189
89,X2_sum,0.2950283567901325
89,X3_sum,-0.06439502324010479
90,X1_sum,0.7086482573595485
90,X2_sum,0.464397211273625
90,X3_sum,0.2732623609710835
91,X1_sum,0.9849243042783631
91,X2_sum,0.1952577033396695
91,X3_sum,-0.008493728338058296
92,X1_sum,0.3371479995750296
92,X2_sum,0.0920927052882484
92,X3_sum,0.0985969596620406
93,X1_sum,0.670089875851098
93,X2_sum,0.41350280299735903
93,X3_sum,0.061396972724181445
94,X1_sum,0.3341624572335865
94,X2_sum,0.19900847486581802
94,X3_sum,-0.022562377415425258
95,X1_sum,0.479580853939048
95,X2_sum,0.2510494197237339
95,X3_sum,0.24308847690721452
96,X1_sum,0.687294779970414
96,X2_sum,0.2067234499438385
96,X3_sum,0.158632730292226
97,X1_sum,1.2654073431851
97,X2_sum,0.4878040216388625
97,X3_sum,0.423232222121096
98,X1_sum,0.3097428176508445
98,X2_sum,0.253580964214347
98,X3_sum,0.2302100034128025
99,X1_sum,0.280661722295209
99,X2_sum,0.06985046377217995
99,X3_sum,-0.021280934345680402
100,X1_sum,0.3936906630543135
100,X2_sum,0.1165198231329865
100,X3_sum,0.0331708183680586
101,X1_sum,0.830325276785815
101,X2_sum,0.4762101982466295
101,X3_sum,0.20544101864350534
102,X1_sum,0.4985724372614935
102,X2_sum,0.552716527907096
102,X3_sum,0.360656566402153
103,X1_sum,0.401196430645579
103,X2_sum,0.24484887049296
103,X3_sum,0.10092588002121294
104,X1_sum,1.0197817859818925
104,X2_sum,0.343648054574146
104,X3_sum,0.07898809749870744
105,X1_sum,0.09127408587789204
105,X2_sum,0.0731366109515003
105,X3_sum,0.05485004289376381
106,X1_sum,0.9157132256182019
106,X2_sum,0.3165903661047845
106,X3_sum,-0.11981738759826951
107,X1_sum,0.271624642836901
107,X2_sum,0.1997657227252605
107,X3_sum,0.16191506491764066
108,X1_sum,0.1787790233124885
108,X2_sum,0.07329702432969135
108,X3_sum,0.0056545853035452984
109,X1_sum,0.4478821246852375
109,X2_sum,0.2287435573770545
109,X3_sum,0.10453732539351551
