subject,day1_block1_AR1,day1_block1_LOGSIGMA,day1_block1_SIGMA,day1_block1_LOGVAR,day1_block1_VAR,day1_block1_MEAN,day1_block2_AR1,day1_block2_LOGSIGMA,day1_block2_SIGMA,day1_block2_LOGVAR,day1_block2_VAR,day1_block2_MEAN,day2_block1_AR1,day2_block1_LOGSIGMA,day2_block1_SIGMA,day2_block1_LOGVAR,day2_block1_VAR,day2_block1_MEAN,day2_block2_AR1,day2_block2_LOGSIGMA,day2_block2_SIGMA,day2_block2_LOGVAR,day2_block2_VAR,day2_block2_MEAN
14,0.36636006982140346,0.6496512266898877,1.914872855990658,1.2993024533797757,3.6667380546098194,0.6190784633939106,0.5872659019133255,0.3318009998760142,1.393475519118064,0.6636019997520284,1.9417740223813584,0.6276193062678216,0.5267860978158796,0.6702510150776264,1.95472792524068,1.3405020301552528,3.820961261715732,0.6293632771466321,0.7108619460180152,-0.2016464412864785,0.8173838700497749,-0.4032928825729569,0.6681163910175473,0.6187401497718922
15,0.5390400959274494,0.2399642076170996,1.27120365009934,0.4799284152341992,1.6159587200258851,0.6158810495417482,0.4597474817188134,0.5812163871277225,1.7882122667518872,1.162432774255445,3.1977031109619225,0.4847521571460634,0.40237145010084985,-0.1789939583980115,0.8361109508313593,-0.35798791679602293,0.6990815221001198,0.5995902634645063,0.346152103653123,-0.44287842266096766,0.6421852775191079,-0.8857568453219353,0.4124019306622936,0.5891608511082699
16,0.5046273109180046,0.8555226374143203,2.3526036179960177,1.7110452748286409,5.5347437834079525,0.573555114150117,0.486084832618616,0.8135747292150441,2.2559580288171728,1.6271494584300883,5.089346627784664,0.5599421886757631,0.5109213709651858,0.4516672019972756,1.5709290595208278,0.9033344039945512,2.4678181100469927,0.6325206176532933,0.713748108484299,0.38820327082651473,1.4743294419955042,0.7764065416530295,2.173647303534775,0.6558747847865655
17,0.42290860434505806,0.6982712679144943,2.010274475884299,1.396542535828989,4.041203468391893,0.6531087890351527,0.5929862304524582,0.5928756825271204,1.8091835796044728,1.1857513650542408,3.2731452247104538,0.6679004544513095,0.2387003769799718,0.4827536648163917,1.620530662122111,0.9655073296327832,2.6261196268779274,0.6945559912668117,0.447364644416242,0.545210998197168,1.7249723100286267,1.090421996394336,2.9755294703654966,0.644298755563929
18,0.06066980285710133,1.0997527533296825,3.0034233457160746,2.199505506659365,9.02055179359234,0.49411519303370544,0.5199964315296065,0.42438348448198143,1.5286476940657838,0.8487669689639629,2.3367637725726382,0.4270723810486631,0.29053978100430466,0.5615664627231824,1.7534170125351651,1.123132925446365,3.0744712198477435,0.5204118222274831,0.5175835977213306,0.439929603477371,1.552597917169754,0.879859206954742,2.410560292399859,0.5620667415103798
19,0.7724505173896485,-0.8799100093161001,0.414820239959047,-1.7598200186322002,0.1720758314796813,0.5572100808831607,NA,NA,NA,NA,NA,NA,0.4945405328241111,-0.1858505870697933,0.8303976578607005,-0.3717011741395866,0.689560270180537,0.46625307661967047,0.8184092301408168,-0.8574783533166864,0.42423049409148966,-1.7149567066333729,0.17997151211710943,0.5439589067453294
20,0.6648238847541046,0.7056425854114237,2.0251475972059003,1.411285170822847,4.101222790468832,0.6363935703945364,0.3867672488466682,0.8545501473553269,2.3503168464762734,1.7091002947106535,5.523989278830174,0.5574113429291752,0.2981026669382895,0.8814472223207891,2.4143913402613166,1.7628944446415782,5.829285543928837,0.6014550240131352,0.7597155007312011,0.2113875650333777,1.235391056667512,0.4227751300667554,1.5261910628940722,0.6425322550475251
21,0.4417014170565314,0.3892598960594023,1.4758880789880808,0.7785197921188046,2.178245621699128,0.6065330981469869,0.41023359717557,0.30116565510403337,1.351433194802765,0.6023313102080667,1.826371680014808,0.5018763589811325,0.4347222806049434,0.44930068206823215,1.5672158200549309,0.8986013641364643,2.4561654266304496,0.5654426669259565,0.528858751164959,0.594832116772356,1.812726593021806,1.189664233544712,3.285977701048444,0.545633601901014
22,0.3872637376378005,1.4782180538730008,4.385124658766121,2.956436107746001,19.22931827291869,0.5422447098822988,0.46700560399063606,1.6528428980249823,5.2218038013861285,3.305685796049965,27.267234940170624,0.5576450204495114,0.2190531599638222,1.556800389967516,4.743619206206495,3.113600779935032,22.50192317349114,0.5252439767349095,0.2805796689810194,1.6569975720684216,5.24354382418211,3.313995144136843,27.494751836118347,0.5185108703795591
23,0.303248096818061,1.0849543388811898,2.9593046904913933,2.1699086777623795,8.757484251164362,0.6510870368087961,0.45981763619208377,1.049028945105115,2.854877528828742,2.09805789021023,8.150325704611303,0.576590926842066,0.3453075714826164,0.8977932628611504,2.4541813979728206,1.7955865257223007,6.023006334155828,0.5747885300761497,0.3475644048823192,1.043189069281638,2.838253985527749,2.086378138563276,8.055685686364155,0.6112726036351764
24,0.4166434195608941,0.7206002482499964,2.055666750761423,1.4412004964999927,4.225765790186026,0.5074772315359661,0.7797902257308773,0.631613636194155,1.880642805450586,1.26322727238831,3.5368173616930503,0.2966954511948951,0.056758683482663774,0.2721442017188841,1.3127762922605943,0.5442884034377682,1.7233815935214734,0.6133908407644943,0.6294065268602468,0.4667236486592376,1.5947606282775857,0.9334472973184752,2.54326146150432,0.6628337692881611
25,0.20569687744658377,-0.1631207388569661,0.849488615937979,-0.3262414777139322,0.7216309086082231,0.5461354616424846,0.2137612852955209,0.09618555196189446,1.100963330948357,0.19237110392378887,1.2121202560929016,0.5551868849366984,0.5265262942015021,0.0465113094721743,1.0476099269168553,0.0930226189443486,1.097486558974739,0.5479919824158797,0.19640028885998828,0.057599768976416776,1.0592909497566814,0.11519953795283357,1.122097316236412,0.550826977558367
26,0.5750138048891692,-0.10588958807236364,0.8995239607676337,-0.2117791761447273,0.8091433559950915,0.5774660378789324,0.7157144583061472,0.09861281562728497,1.103638905086821,0.19722563125456996,1.218018832821237,0.5880014804286888,0.726924874315029,-0.005027588481733958,0.9949850286877356,-0.010055176963467916,0.9899952073127342,0.6126261256475295,0.449528712028729,-0.020502887704845485,0.9797058673690526,-0.04100577540969097,0.9598235865573478,0.533262706376118
27,0.3363413236959946,0.17244094671603713,1.1882016513336242,0.34488189343207426,1.4118231642319514,0.5663911347673638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3468219269983527,-1.0288644102208706,0.35741260430349514,-2.057728820441741,0.12774376971500678,0.6042856290727546
28,0.34063238096560866,1.1271680528667745,3.0869021663297365,2.254336105733549,9.52896498449122,0.5780027028439058,0.3855364992180935,1.3379152895853568,3.8110901986478303,2.675830579170713,14.52440850222956,0.5835570427264885,0.33798744647717593,1.1233611195389182,3.075172876071696,2.2467222390778363,9.456688217727066,0.5690224190973591,0.4574178308725137,1.1272503354431072,3.0871561750429715,2.2545006708862143,9.53053324910595,0.5355356465060969
29,0.3789494126471108,0.994812291824552,2.704216690054894,1.989624583649104,7.312787906771446,0.4617651986410337,0.8930161569324686,0.2895309065167489,1.3358007256165756,0.5790618130334978,1.7843635785577698,0.31394498079692235,0.829729193896972,0.07965848756343702,1.0829171748340776,0.15931697512687404,1.17270960755062,0.3493291337254892,0.9042071937151206,-0.7028746210387625,0.4951598590179485,-1.405749242077525,0.24518328598267464,0.2276525578371616
30,0.43817279954038096,0.5544011227466263,1.740898088256246,1.108802245493253,3.030726153694252,0.6452219876941551,0.4985648520141376,0.6754852560796566,1.9649862661883133,1.3509705121593132,3.8611710263086896,0.642607837910393,0.3729452430960665,0.5415000784482138,1.718582938771228,1.0830001568964276,2.953527317435551,0.6362053624316544,0.6043115046255592,0.35707718731550925,1.4291461775535603,0.7141543746310185,2.0424587968159527,0.467352733361273
31,0.3213211524271136,-0.19409118636329983,0.8235828013239176,-0.3881823727265997,0.6782886306365515,0.6800885424167331,0.5145534410649426,-0.02960245134105821,0.9708314095661108,-0.05920490268211642,0.9425136258001218,0.6251802285009346,0.3473332284228585,-0.5334625490541525,0.5865704204932297,-1.066925098108305,0.34406485819760435,0.7960740688943311,0.7239879193402718,-0.4028023386936208,0.668444211822516,-0.8056046773872416,0.44681766431902464,0.8062336100434411
